tax_id	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species subgroup	species group
2572923	Vibrio taketomensis	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota		Bacteria			
486507	Alkalilactibacillus ikkensis	Alkalilactibacillus		Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
647381	Streptomyces coacervatus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
285447	Streptomyces naganishii	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
862415	Pectinatus brassicae	Pectinatus	Selenomonadaceae	Selenomonadales	Negativicutes	Bacillota	Terrabacteria group	Bacteria			
109325	Pelospora glutarica	Pelospora	Syntrophomonadaceae	Eubacteriales	Clostridia	Bacillota	Terrabacteria group	Bacteria			
1443317	Conioscypha minutispora	Conioscypha	Conioscyphaceae	Conioscyphales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota			
2715536	Phytoactinopolyspora limicola	Phytoactinopolyspora	Jiangellaceae	Jiangellales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1821271	Septoriella allojunci	Septoriella	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
2691583	Acerihabitans arboris	Acerihabitans	Pectobacteriaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
263852	Pilibacter termitis	Pilibacter	Enterococcaceae	Lactobacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
13243	Rarobacter faecitabidus	Rarobacter	Rarobacteraceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1208599	Bacillus cihuensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
1902	Streptomyces coelicolor	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			Streptomyces albidoflavus group
1141889	Sphingomonas spermidinifaciens	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota		Bacteria			
113618	Nocardia pigrifrangens	Nocardia	Nocardiaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
364297	Rhodovulum visakhapatnamense	Rhodovulum	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
243063	Thioalkalivibrio thiocyanodenitrificans	Thioalkalivibrio	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Pseudomonadota		Bacteria			
76022	Amycolatopsis sulphurea	Amycolatopsis	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1216946	Chryseobacterium yeoncheonense	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
354630	Mucilaginibacter lappiensis	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidota	FCB group	Bacteria			
2608987	Segnochrobactrum spirostomi	Segnochrobactrum	Segnochrobactraceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
522488	Deinococcus aerophilus	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcota	Terrabacteria group	Bacteria			
2028576	Psittacicella melopsittaci	Psittacicella	Psittacicellaceae	Pasteurellales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1479486	Algimonas arctica	Algimonas	Robiginitomaculaceae	Maricaulales	Alphaproteobacteria	Pseudomonadota		Bacteria			
2799579	Apilactobacillus nanyangensis	Apilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
153496	Kozakia baliensis	Kozakia	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota		Bacteria			
1864853	Streptomyces aridus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
248315	Veillonella rodentium	Veillonella	Veillonellaceae	Veillonellales	Negativicutes	Bacillota	Terrabacteria group	Bacteria			
1918946	Vibrio palustris	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota		Bacteria			
2170551	Phenylobacterium soli	Phenylobacterium	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
446820	Lentibacillus salinarum	Lentibacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
2163	Methanobacterium ivanovii	Methanobacterium	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Methanomada group	Archaea			
2768829	Longinema margulisiae	Longinema	Longinemataceae	Brevinematales	Spirochaetia	Spirochaetota		Bacteria			
60036	Geoanaerobacter pelophilus	Geoanaerobacter	Geobacteraceae	Geobacterales	Desulfuromonadia	Thermodesulfobacteriota		Bacteria			
983943	Holtermanniella mycelialis	Holtermanniella		Holtermanniales	Tremellomycetes	Basidiomycota	Opisthokonta	Eukaryota			
404011	Shewanella piezotolerans	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
582665	Leifsonia soli	Leifsonia	Microbacteriaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
28034	Sulfobacillus thermosulfidooxidans	Sulfobacillus	Clostridiales Family XVII. Incertae Sedis	Eubacteriales	Clostridia	Bacillota	Terrabacteria group	Bacteria			
1495572	Streptomyces lopnurensis	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
111804	Actinomadura oligospora	Actinomadura	Thermomonosporaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
633404	Sporosarcina thermotolerans	Sporosarcina	Planococcaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
479117	Brevibacterium ravenspurgense	Brevibacterium	Brevibacteriaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
474949	Granulicella aggregans	Granulicella	Acidobacteriaceae	Terriglobales	Terriglobia	Acidobacteriota		Bacteria			
1842532	Syntrophotalea acetylenivorans	Syntrophotalea	Syntrophotaleaceae	Desulfuromonadales	Desulfuromonadia	Thermodesulfobacteriota		Bacteria			
1181882	Glycomyces phytohabitans	Glycomyces	Glycomycetaceae	Glycomycetales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
335849	Apiospora marii	Apiospora	Apiosporaceae	Xylariales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota			
2038343	Jatrophihabitans telluris	Jatrophihabitans	Jatrophihabitantaceae	Jatrophihabitantales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1886597	Lutibacter litorisediminis	Lutibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
2022662	Superficieibacter electus	Superficieibacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
2291845	Paludirhabdus telluriireducens	Paludirhabdus	Paenibacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
33909	Pseudonocardia saturnea	Pseudonocardia	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1263550	Edwardsiella piscicida	Edwardsiella	Hafniaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
870	Dichelobacter nodosus	Dichelobacter	Cardiobacteriaceae	Cardiobacteriales	Gammaproteobacteria	Pseudomonadota		Bacteria			
47960	Guyparkeria halophila	Guyparkeria	Thioalkalibacteraceae	Chromatiales	Gammaproteobacteria	Pseudomonadota		Bacteria			
100	Ancylobacter aquaticus	Ancylobacter	Xanthobacteraceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
29571	Vreelandella subglaciescola	Vreelandella	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota		Bacteria			
2666305	Mucilaginibacter formosus	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidota	FCB group	Bacteria			
2704030	Rhytidhysteron magnoliae	Rhytidhysteron	Hysteriaceae	Hysteriales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
2585118	Alistipes communis	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidota	FCB group	Bacteria			
552064	Fodinibacter luteus	Fodinibacter	Intrasporangiaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
542764	Streptomyces baliensis	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1108140	Burkholderia catarinensis	Burkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota		Bacteria			Burkholderia cepacia complex
537	Iodobacter fluviatilis	Iodobacter	Chitinibacteraceae	Neisseriales	Betaproteobacteria	Pseudomonadota		Bacteria			
151276	Bacteroides coprosuis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	FCB group	Bacteria			
2485525	Montagnula krabiensis	Montagnula	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
2692317	Rhizobium changzhiense	Rhizobium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
2865782	Desulfoferrobacter suflitae	Desulfoferrobacter	Syntrophobacteraceae	Syntrophobacterales	Syntrophobacteria	Thermodesulfobacteriota		Bacteria			
2025720	Lysobacter spongiae	Lysobacter	Lysobacteraceae	Lysobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1396496	Thoreauomyces humboldtii	Thoreauomyces	Powellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta	Eukaryota			
1735581	Kordiimonas sediminis	Kordiimonas	Kordiimonadaceae	Kordiimonadales	Alphaproteobacteria	Pseudomonadota		Bacteria			
1608946	Rhodobacter azollae	Rhodobacter	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
980251	Mariniblastus fucicola	Mariniblastus	Pirellulaceae	Pirellulales	Planctomycetia	Planctomycetota	PVC group	Bacteria			
1671854	Pinocchia polymorpha	Pinocchia	Leptolyngbyaceae	Leptolyngbyales	Cyanophyceae	Cyanobacteriota	Terrabacteria group	Bacteria			
610244	Asaia astilbis	Asaia	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota		Bacteria			
673535	Plantactinospora endophytica	Plantactinospora	Micromonosporaceae	Micromonosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
52001	Stetteria hydrogenophila	Stetteria	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Thermoproteota	TACK group	Archaea			
69527	Natrinema pallidum	Natrinema	Natrialbaceae	Halobacteriales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
2029983	Chitinophaga caeni	Chitinophaga	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidota	FCB group	Bacteria			
295028	Sulfurospirillum carboxydovorans	Sulfurospirillum	Sulfurospirillaceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota		Bacteria			
1302342	Westerdykella reniformis	Westerdykella	Sporormiaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
1721087	Pseudodesulfovibrio senegalensis	Pseudodesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota		Bacteria			
2689623	Farysia magdalena	Farysia	Ustilaginaceae	Ustilaginales	Ustilaginomycetes	Basidiomycota	Opisthokonta	Eukaryota			
1462919	Mobilitalea sibirica	Mobilitalea	Lachnospiraceae	Lachnospirales	Clostridia	Bacillota	Terrabacteria group	Bacteria			
134534	Acinetobacter gyllenbergii	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1906298	Multiseptospora thysanolaenae	Multiseptospora	Parabambusicolaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
1255257	Ferrimonas gelatinilytica	Ferrimonas	Ferrimonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
744512	Treponema rectale	Treponema	Treponemataceae	Spirochaetales	Spirochaetia	Spirochaetota		Bacteria			
1087449	Aquimarina agarilytica	Aquimarina	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
1698521	Endozoicomonas ascidiicola	Endozoicomonas	Endozoicomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota		Bacteria			
2133974	Bartalinia rosicola	Bartalinia	Sporocadaceae	Xylariales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota			
1017177	Gluconacetobacter tumulicola	Gluconacetobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota		Bacteria			
34070	Pseudoduganella chitinolytica	Pseudoduganella	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Pseudomonadota		Bacteria			
99655	Rhodopseudomonas faecalis	Rhodopseudomonas	Nitrobacteraceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
1776730	Mesorhizobium zhangyense	Mesorhizobium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
2026189	Bacillus albus	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			Bacillus cereus group
979731	Mortierella polygonia	Mortierella	Mortierellaceae	Mortierellales	Mortierellomycetes	Mucoromycota	Opisthokonta	Eukaryota			
2202721	Zhouia spongiae	Zhouia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
37239	Ctenomyces serratus	Ctenomyces	Arthrodermataceae	Onygenales	Eurotiomycetes	Ascomycota	Opisthokonta	Eukaryota			
462367	Flavisolibacter ginsengisoli	Flavisolibacter	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidota	FCB group	Bacteria			
1408281	Endomicrobium proavitum	Endomicrobium	Endomicrobiaceae	Endomicrobiales	Endomicrobiia	Elusimicrobiota		Bacteria			
452	Legionella spiritensis	Legionella	Legionellaceae	Legionellales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1238262	Bambusicola bambusae	Bambusicola	Bambusicolaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
631	Yersinia intermedia	Yersinia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
71451	Enterococcus malodoratus	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
1826649	Rasamsonia columbiensis	Rasamsonia	Trichocomaceae	Eurotiales	Eurotiomycetes	Ascomycota	Opisthokonta	Eukaryota			
77097	Vreelandella aquamarina	Vreelandella	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota		Bacteria			
33002	Desulfurella acetivorans	Desulfurella	Desulfurellaceae	Desulfurellales	Desulfurellia	Campylobacterota		Bacteria			
1778	Mycobacterium gordonae	Mycobacterium	Mycobacteriaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
439220	Streptococcus caballi	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
1144547	Actinoplanes hulinensis	Actinoplanes	Micromonosporaceae	Micromonosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
56689	Mycolicibacterium mucogenicum	Mycolicibacterium	Mycobacteriaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
487515	Rhodovulum lacipunicei	Rhodovulum	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
683047	Microbacterium suwonense	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
475458	Hydrogenothermus shoalensis	Hydrogenothermus	Hydrogenothermaceae	Aquificales	Aquificia	Aquificota		Bacteria			
515350	Micromonospora endophytica	Micromonospora	Micromonosporaceae	Micromonosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1720300	Mediterraneibacter massiliensis	Mediterraneibacter	Lachnospiraceae	Lachnospirales	Clostridia	Bacillota	Terrabacteria group	Bacteria			
458711	Halodesulfovibrio marinisediminis	Halodesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota		Bacteria			
398052	Daejeonella composti	Daejeonella	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidota	FCB group	Bacteria			
442341	Modicisalibacter xianhensis	Modicisalibacter	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota		Bacteria			
518642	Streptomyces nanshensis	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2815553	Trichotorquatus ladouxae	Trichotorquatus	Oculatellaceae	Oculatellales	Cyanophyceae	Cyanobacteriota	Terrabacteria group	Bacteria			
225048	Streptomyces nanningensis	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
64977	Oceanospirillum maris	Oceanospirillum	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota		Bacteria			
2133944	Pseudoprevotella muciniphila	Pseudoprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidota	FCB group	Bacteria			
441501	Corynebacterium massiliense	Corynebacterium	Corynebacteriaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
261302	Paraburkholderia phytofirmans	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota		Bacteria			
2816048	Paracoccus shandongensis	Paracoccus	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
201973	Planifilum fulgidum	Planifilum	Thermoactinomycetaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
173856	Streptomyces luteosporeus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2678685	Mesorhizobium xinjiangense	Mesorhizobium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
2604800	Lentzea indica	Lentzea	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1480615	Hoeflea olei	Hoeflea	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
1978493	Chryseobacterium candidae	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
302481	Halobacillus kuroshimensis	Halobacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
639240	Nocardiopsis fildesensis	Nocardiopsis	Nocardiopsaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
818	Bacteroides thetaiotaomicron	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	FCB group	Bacteria			
2571105	Pseudomonas nicosulfuronedens	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
45551	[Candida] fluviatilis		Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta	Eukaryota			
137584	Thalassomonas viridans	Thalassomonas	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
752657	Chungangia koreensis	Chungangia		Lactobacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
13688	Novosphingobium capsulatum	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota		Bacteria			
1121960	Vreelandella zhanjiangensis	Vreelandella	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota		Bacteria			
2574737	Fomitopsis caribensis	Fomitopsis	Fomitopsidaceae	Polyporales	Agaricomycetes	Basidiomycota	Opisthokonta	Eukaryota			
1337876	Streptosporangium nanhuense	Streptosporangium	Streptosporangiaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
92245	Thiomicrospira aerophila	Thiomicrospira	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Pseudomonadota		Bacteria			
215813	Dinoroseobacter shibae	Dinoroseobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
2590845	Ctenomyces indicus	Ctenomyces	Arthrodermataceae	Onygenales	Eurotiomycetes	Ascomycota	Opisthokonta	Eukaryota			
285	Comamonas testosteroni	Comamonas	Comamonadaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota		Bacteria			
2651727	Leptothoe kymatousa	Leptothoe	Cymatolegaceae	Nodosilineales	Cyanophyceae	Cyanobacteriota	Terrabacteria group	Bacteria			
2656774	Glycomyces albidus	Glycomyces	Glycomycetaceae	Glycomycetales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
71567	Taphrina ulmi	Taphrina	Taphrinaceae	Taphrinales	Taphrinomycetes	Ascomycota	Opisthokonta	Eukaryota			
132920	Exiguobacterium antarcticum	Exiguobacterium		Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
93944	Nonomuraea gerenzanensis	Nonomuraea	Streptosporangiaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
