readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
caa02578-4a8a-4520-92ac-06386d3d440c	unclassified	0	0	0	0	998	1
ae68af42-e78b-47b5-a691-3de8aa6d5b0a	unclassified	0	0	0	0	2835	1
414167e6-c0c8-4d13-81f6-7af623bd1929	unclassified	0	0	0	0	1488	1
cc84b008-0a55-4f9b-aa56-8deec814b88e	unclassified	0	0	0	0	1601	1
36dd050f-9bc5-48f5-8405-97ca8cd62d13	unclassified	0	0	0	0	802	1
cdee80e8-ff37-4f80-a370-040e2efcada3	unclassified	0	0	0	0	2301	1
992ca874-1a22-45b7-85a2-cea2428de34b	unclassified	0	0	0	0	1907	1
7e0bf41d-b0ef-4fea-a974-a05347873b6d	unclassified	0	0	0	0	777	1
e9299c3b-8046-43f1-8461-63c31a7d34f7	unclassified	0	0	0	0	239	1
960a36f4-efd8-49c3-91f9-6791ea70fb81	unclassified	0	0	0	0	660	1
a5cb1a84-d9bb-46e1-9358-47f5d15fff1e	unclassified	0	0	0	0	3613	1
cd1c3af0-f801-47b5-ba8f-cf8c1b9cc787	unclassified	0	0	0	0	1690	1
66d1bca4-f6ce-4c93-a311-1ac9a19076fc	unclassified	0	0	0	0	1431	1
11d0813f-6a85-48d4-b76c-af567b667af8	unclassified	0	0	0	0	737	1
4d318c14-c4c7-4abd-a082-0d31bd6e648b	unclassified	0	0	0	0	1233	1
aac43172-9585-4611-a56b-9e5ae0c0a2b2	unclassified	0	0	0	0	368	1
08c52464-9856-4e08-93eb-6d14cc688a5b	unclassified	0	0	0	0	1308	1
65154390-bb94-4678-a5c0-6871b752d3fa	unclassified	0	0	0	0	556	1
16dc0d73-df21-4e74-91b7-1e70087ee9d6	unclassified	0	0	0	0	1844	1
cac64eb2-398f-424a-9c62-de83362259a7	unclassified	0	0	0	0	464	1
47b27e67-2dfd-4eb2-86ef-5bb9dc2bee54	unclassified	0	0	0	0	1328	1
64342abe-0a35-482c-8bc5-b6f53026af67	unclassified	0	0	0	0	681	1
d276fd3b-72e8-4d7e-a9fc-f880209a3507	unclassified	0	0	0	0	1431	1
